Ball Speed,Ball Horizontal Line,Ball Length,Batsman Position,Ideal Shot
71.0908697179504,off stump,yorker,0,Block Shot Forward
91.70813118395873,off stump,bouncer,1,Pull Shot
157.82863794190484,middle stump,bouncer,0,Hook Shot
142.13834006946905,leg stump,full pitched,1,Drive On
156.36189798889302,leg stump,yorker,0,Leg Glance
113.90686395337262,middle stump,short pitched,1,Late Cut
79.87625788097532,middle stump,short pitched,1,Late Cut
119.31635400763236,leg stump,bouncer,0,Pull Shot
110.89396011039648,leg stump,yorker,1,Back-Foot Leg Glance
145.99213744656544,leg stump,yorker,0,Back-Foot Leg Glance
78.82743227058201,middle stump,full pitched,1,Slog
113.94170233196004,off stump,short pitched,1,Cut
83.50437982245859,leg stump,full pitched,0,Lofted Drive On
99.2208334201054,leg stump,good length,0,Leg Glance
136.36213696490196,leg stump,yorker,0,Leg Glance
112.84163164318899,middle stump,short pitched,1,Upper Cut
103.82994566311925,off stump,full pitched,0,Lofted Drive Off
105.50286507130318,off stump,bouncer,1,Pull Shot
111.3502091565388,leg stump,good length,1,Leg Glance
140.65148894533513,middle stump,full pitched,0,Drive Straight
150.28762200462108,off stump,bouncer,1,Hook Shot
155.98012178535356,middle stump,short pitched,0,Hook Shot
140.82130476297655,off stump,short pitched,1,Cut
98.38662061732114,leg stump,good length,0,Leg Glance
131.9321235477888,middle stump,bouncer,1,Hook Shot
109.38428116498528,leg stump,yorker,1,Back-Foot Leg Glance
92.9203559841446,off stump,short pitched,0,Cut
145.67844214833303,off stump,yorker,1,Block Shot Forward
73.45837140660925,leg stump,yorker,1,Back-Foot Leg Glance
151.1585792921881,off stump,full pitched,1,Drive Off
111.53297181622608,leg stump,full pitched,1,Lofted Drive On
127.34813291274523,leg stump,short pitched,1,Pull Shot
129.34185299852044,leg stump,yorker,0,Leg Glance
150.56059666358829,off stump,full pitched,0,Drive Off
127.30027139504867,middle stump,bouncer,1,Pull Shot
125.25402262840555,leg stump,bouncer,0,Pull Shot
75.9986836504621,middle stump,bouncer,0,Pull Shot
116.65672197506836,off stump,bouncer,1,Pull Shot
83.51521007353375,off stump,yorker,0,Block Shot Forward
136.36903918493368,middle stump,bouncer,1,Hook Shot
116.0999728731407,leg stump,yorker,0,Back-Foot Leg Glance
131.22050012875178,off stump,short pitched,1,Cut
73.75056105421459,leg stump,short pitched,1,Pull Shot
77.6312814441223,leg stump,bouncer,1,Pull Shot
134.4691049256414,middle stump,bouncer,1,Hook Shot
76.4875902398806,off stump,bouncer,0,Pull Shot
76.41310549887328,middle stump,short pitched,0,Late Cut
71.08976277113987,off stump,full pitched,1,Lofted Drive Off
156.0851258469532,middle stump,short pitched,0,Hook Shot
136.3757523513106,off stump,bouncer,1,Hook Shot
101.79262676518577,off stump,full pitched,1,Drive Off
96.68820231588897,off stump,full pitched,0,Drive Off
101.47329067712646,leg stump,good length,1,Leg Glance
139.71881780630636,leg stump,yorker,1,Back-Foot Leg Glance
129.5233549963373,middle stump,bouncer,0,Pull Shot
86.66760110807212,middle stump,yorker,1,Straight Drive
85.6698401800676,off stump,good length,1,Square Cut
78.85560847420575,off stump,yorker,0,Block Shot Forward
129.42724477312044,leg stump,bouncer,0,Pull Shot
138.79353959995623,leg stump,good length,1,Back-Foot Leg Glance
93.85417854925036,leg stump,yorker,0,Back-Foot Leg Glance
71.88504649278215,middle stump,short pitched,0,Upper Cut
77.39545007287846,leg stump,full pitched,0,Lofted Drive On
157.10740313605274,middle stump,good length,0,Lofted On Drive
96.59002997296783,leg stump,short pitched,0,Pull Shot
139.23008330543203,leg stump,bouncer,0,Hook Shot
126.21972119688374,off stump,full pitched,1,Drive Off
104.37456756876063,middle stump,good length,1,Upper Cut
88.51185359759995,leg stump,full pitched,0,Lofted Drive On
80.92477763434658,off stump,good length,0,Square Cut
125.35116712349799,middle stump,good length,0,Drive Cover
139.71704025740092,middle stump,yorker,1,Straight Drive
127.95138281870176,leg stump,full pitched,1,Lofted Drive On
117.72719199242425,middle stump,full pitched,1,Drive Straight
73.77561010884726,off stump,short pitched,1,Cut
157.16398998349456,off stump,bouncer,0,Hook Shot
141.8842772489117,middle stump,short pitched,0,Hook Shot
96.35398330308684,off stump,yorker,0,Block Shot Forward
158.19732964229655,middle stump,good length,0,Lofted Straight Drive
124.16934306726898,off stump,yorker,0,Block Shot Forward
122.41803923865218,middle stump,yorker,1,Straight Drive
137.3265861486579,middle stump,short pitched,0,Hook Shot
143.0592809281124,middle stump,good length,1,Lofted Off Drive
129.08307465983523,off stump,bouncer,0,Pull Shot
81.52861717295801,middle stump,yorker,0,Straight Drive
100.44407553950485,middle stump,bouncer,1,Pull Shot
153.5275276293445,leg stump,good length,1,Back-Foot Leg Glance
90.21540506594667,leg stump,good length,0,Leg Glance
103.4950321453762,middle stump,short pitched,1,Upper Cut
108.88691946497764,leg stump,full pitched,1,Drive On
109.5464490725007,middle stump,short pitched,1,Late Cut
125.1645624245073,leg stump,bouncer,0,Pull Shot
154.87682539702368,off stump,short pitched,0,Cut
91.66234406492545,off stump,good length,0,Square Cut
80.93512386708262,middle stump,yorker,1,Straight Drive
87.77234408739436,middle stump,full pitched,1,Slog
149.82324101883427,off stump,good length,0,Back-Foot Drive
128.12297313896855,off stump,yorker,0,Block Shot Forward
95.73161103152441,leg stump,bouncer,1,Pull Shot
143.43522450717555,middle stump,bouncer,0,Hook Shot
147.52329967270924,off stump,bouncer,0,Hook Shot
146.186290482125,off stump,short pitched,1,Cut
152.7033880275599,middle stump,bouncer,1,Hook Shot
92.70169181560254,leg stump,bouncer,0,Pull Shot
137.95377358716505,leg stump,short pitched,1,Pull Shot
111.4485547546726,leg stump,yorker,1,Back-Foot Leg Glance
145.77986976010556,leg stump,good length,0,Back-Foot Leg Glance
135.5641609445452,off stump,full pitched,1,Drive Off
139.88027018497522,middle stump,bouncer,1,Hook Shot
129.05456539129642,middle stump,bouncer,0,Pull Shot
85.96858925227362,off stump,bouncer,1,Pull Shot
119.05242270072445,off stump,short pitched,1,Cut
158.62027655720573,off stump,short pitched,0,Cut
154.3649259847407,middle stump,short pitched,1,Hook Shot
73.88563622173105,middle stump,full pitched,0,Reverse Sweep
84.83333341564935,middle stump,good length,0,Upper Cut
81.85558961091057,leg stump,bouncer,1,Pull Shot
135.3381918986766,off stump,yorker,0,Block Shot Forward
143.60067968712505,off stump,bouncer,0,Hook Shot
89.21602296796047,off stump,bouncer,1,Pull Shot
115.5267423656646,middle stump,bouncer,0,Pull Shot
145.663272521008,off stump,bouncer,0,Hook Shot
135.95213902896256,off stump,good length,1,Back-Foot Drive
118.80134849426634,leg stump,yorker,0,Leg Glance
123.13129214128956,middle stump,short pitched,0,Late Cut
115.7524492224652,off stump,yorker,1,Block Shot Forward
96.77936061869386,middle stump,bouncer,1,Pull Shot
120.85197935731145,middle stump,yorker,0,Straight Drive
131.99967718450816,middle stump,bouncer,0,Hook Shot
148.5990624274727,leg stump,yorker,0,Leg Glance
127.26622185813233,middle stump,full pitched,1,Drive Straight
138.50093833388422,middle stump,yorker,0,Straight Drive
84.40644714591157,middle stump,short pitched,1,Late Cut
111.54017269778109,off stump,short pitched,0,Cut
70.8398457844384,leg stump,yorker,0,Back-Foot Leg Glance
92.20109780694608,off stump,yorker,1,Block Shot Forward
135.38155436017044,leg stump,good length,0,Back-Foot Leg Glance
159.2628956214427,leg stump,yorker,1,Leg Glance
78.92602896284943,middle stump,short pitched,1,Upper Cut
106.13448842751595,middle stump,full pitched,0,Drive Straight
142.00638718292436,off stump,short pitched,0,Cut
88.3632071166009,leg stump,good length,1,Leg Glance
119.95764543720577,middle stump,yorker,1,Straight Drive
135.97641664267073,middle stump,full pitched,1,Drive Straight
125.43869052341611,middle stump,short pitched,0,Late Cut
86.92222611538745,middle stump,full pitched,0,Sweep
101.98461118171655,off stump,bouncer,0,Pull Shot
140.54126060368574,off stump,short pitched,0,Cut
119.88038627188149,middle stump,bouncer,1,Pull Shot
70.47066521886215,middle stump,full pitched,1,Slog
138.48916840252843,middle stump,yorker,1,Straight Drive
73.17802194462152,middle stump,yorker,0,Straight Drive
137.11604044581088,middle stump,yorker,0,Straight Drive
88.22325041487136,leg stump,bouncer,0,Pull Shot
156.22661321074423,leg stump,yorker,1,Back-Foot Leg Glance
103.1146676171876,leg stump,good length,1,Leg Glance
99.42384547042712,leg stump,short pitched,1,Pull Shot
83.39992452992001,middle stump,short pitched,1,Upper Cut
97.50437939411934,leg stump,full pitched,0,Drive On
148.89856856453804,leg stump,bouncer,0,Hook Shot
159.67009038645227,off stump,short pitched,0,Cut
103.14785774561635,leg stump,bouncer,1,Pull Shot
110.37495678590884,leg stump,full pitched,1,Drive On
134.98638443824632,middle stump,yorker,1,Straight Drive
149.75762024185673,leg stump,full pitched,1,Drive On
123.37399007681057,leg stump,good length,0,Leg Glance
105.23731283600463,middle stump,yorker,0,Straight Drive
107.13596567637614,leg stump,yorker,1,Leg Glance
132.60563318471262,middle stump,yorker,0,Straight Drive
70.28964372438509,leg stump,full pitched,1,Lofted Drive On
125.76304037138567,off stump,good length,1,Square Cut
101.99437093972216,off stump,bouncer,1,Pull Shot
141.4777598149376,leg stump,full pitched,1,Drive On
78.36915758408189,off stump,short pitched,1,Cut
122.93820402535515,middle stump,short pitched,0,Upper Cut
113.28756008975114,leg stump,full pitched,0,Lofted Drive On
127.80929733147048,middle stump,bouncer,0,Pull Shot
75.83682350346714,off stump,short pitched,0,Cut
122.19854086853181,middle stump,bouncer,0,Pull Shot
120.53361291635713,off stump,yorker,0,Block Shot Forward
120.45940849745539,off stump,full pitched,1,Drive Off
124.31388999368093,off stump,yorker,1,Block Shot Forward
130.8821143503726,middle stump,short pitched,0,Hook Shot
142.44900997126928,off stump,bouncer,1,Hook Shot
94.28386481153929,leg stump,yorker,1,Back-Foot Leg Glance
144.25444691620558,off stump,short pitched,1,Cut
114.84301140371082,leg stump,good length,0,Leg Glance
76.93524512208981,leg stump,yorker,0,Back-Foot Leg Glance
75.26958363195813,leg stump,good length,0,Leg Glance
100.08144868264547,leg stump,good length,1,Leg Glance
140.6407279400321,middle stump,short pitched,0,Hook Shot
133.69128412668243,leg stump,full pitched,0,Drive On
140.97534682051656,off stump,bouncer,0,Hook Shot
116.55421507974484,leg stump,short pitched,1,Pull Shot
109.61790981599415,off stump,yorker,0,Block Shot Forward
83.27072740356556,middle stump,bouncer,0,Pull Shot
99.53734782483804,leg stump,full pitched,0,Drive On
109.06174295564878,off stump,short pitched,1,Cut
77.97403867116554,middle stump,full pitched,0,Reverse Sweep
89.85507574400901,middle stump,yorker,0,Straight Drive
123.8402764657365,off stump,short pitched,1,Cut
136.20968028152708,leg stump,yorker,0,Leg Glance
159.85127602536545,middle stump,bouncer,0,Hook Shot
153.98019982092018,off stump,bouncer,0,Hook Shot
127.83086795816723,leg stump,full pitched,0,Lofted Drive On
107.91232479646648,middle stump,full pitched,1,Drive Straight
127.25596282374094,off stump,bouncer,1,Pull Shot
140.70864562722087,middle stump,good length,1,Lofted Straight Drive
80.65025718310486,middle stump,bouncer,0,Pull Shot
106.89144007266594,off stump,short pitched,0,Cut
145.58220570720556,middle stump,yorker,0,Straight Drive
104.54496567397396,off stump,bouncer,0,Pull Shot
121.4685044104468,leg stump,bouncer,1,Pull Shot
122.89924247759784,off stump,yorker,0,Block Shot Forward
86.60286278202754,leg stump,yorker,1,Leg Glance
102.60118974870596,middle stump,short pitched,0,Late Cut
100.1060159867739,off stump,yorker,0,Block Shot Forward
72.35770376788584,off stump,full pitched,1,Lofted Drive Off
72.17725875022197,off stump,bouncer,0,Pull Shot
144.85273393081962,off stump,yorker,0,Block Shot Forward
94.57637289755311,leg stump,short pitched,0,Pull Shot
116.6270889614934,leg stump,yorker,0,Back-Foot Leg Glance
96.88530162298957,middle stump,bouncer,1,Pull Shot
154.66113206038065,middle stump,good length,0,Lofted On Drive
93.33670829791964,middle stump,yorker,1,Straight Drive
108.66911314650416,middle stump,full pitched,1,Drive Straight
148.54572254361415,off stump,bouncer,0,Hook Shot
145.7740210112628,leg stump,short pitched,0,Pull Shot
86.74912760616496,leg stump,bouncer,1,Pull Shot
142.23789788161395,leg stump,good length,1,Back-Foot Leg Glance
111.23681980641034,leg stump,short pitched,0,Pull Shot
113.46719848768197,middle stump,good length,0,Late Cut
82.01319751743495,off stump,good length,1,Square Cut
77.25413623814121,leg stump,full pitched,0,Lofted Drive On
135.51453762763887,off stump,yorker,0,Block Shot Forward
114.68150371197697,off stump,full pitched,1,Lofted Drive Off
109.31656323536616,off stump,full pitched,0,Drive Off
135.65574057871572,off stump,full pitched,1,Drive Off
138.89616090919986,leg stump,short pitched,0,Pull Shot
84.30173509024182,leg stump,yorker,1,Back-Foot Leg Glance
124.92026345298771,leg stump,yorker,1,Leg Glance
82.18186740499169,middle stump,short pitched,1,Late Cut
137.62375774261412,leg stump,full pitched,1,Drive On
129.12596406404256,middle stump,full pitched,1,Drive Straight
156.09531589751123,middle stump,good length,0,Lofted Straight Drive
76.20622147207791,middle stump,good length,0,Drive Cover
75.13492490361288,leg stump,bouncer,1,Pull Shot
95.39683672238802,leg stump,good length,1,Leg Glance
93.55351153623154,leg stump,yorker,1,Leg Glance
92.22809191647998,middle stump,short pitched,1,Upper Cut
151.5629122468933,middle stump,full pitched,1,Drive Straight
92.45915798645555,off stump,bouncer,0,Pull Shot
94.47547535157679,middle stump,good length,1,Late Cut
138.34584361761674,middle stump,bouncer,0,Hook Shot
110.47658582054859,leg stump,short pitched,1,Pull Shot
139.9039501259663,off stump,short pitched,1,Cut
75.88295418079467,off stump,bouncer,0,Pull Shot
113.88140743060458,off stump,bouncer,1,Pull Shot
73.02522401649544,leg stump,bouncer,1,Pull Shot
75.63878831098191,off stump,full pitched,0,Drive Off
151.57937080099697,off stump,yorker,0,Block Shot Forward
82.53208340058356,leg stump,good length,1,Leg Glance
117.91786140476954,off stump,good length,0,Square Cut
106.99860423406359,middle stump,good length,1,Upper Cut
101.26089936329583,middle stump,bouncer,0,Pull Shot
150.9850011118545,middle stump,bouncer,1,Hook Shot
71.96410570979405,middle stump,bouncer,0,Pull Shot
129.74107175580303,middle stump,full pitched,1,Drive Straight
156.70549907921952,middle stump,full pitched,0,Drive Straight
120.41513651156578,middle stump,full pitched,0,Drive Straight
154.31402158297828,middle stump,full pitched,1,Drive Straight
74.70320913574214,middle stump,short pitched,1,Late Cut
107.69139871667453,leg stump,full pitched,1,Drive On
93.4142011865846,leg stump,full pitched,0,Drive On
135.77388684826568,middle stump,full pitched,1,Drive Straight
158.3167381447522,leg stump,good length,1,Back-Foot Leg Glance
93.0877056199823,leg stump,good length,0,Leg Glance
128.8757141326667,middle stump,good length,0,Upper Cut
87.8287869483766,middle stump,yorker,1,Straight Drive
120.8797229114449,leg stump,short pitched,1,Pull Shot
111.75392380195026,middle stump,bouncer,0,Pull Shot
157.48047966683833,middle stump,full pitched,0,Drive Straight
124.76745454268199,middle stump,good length,1,Upper Cut
101.4555734878137,middle stump,short pitched,0,Upper Cut
80.268620639914,leg stump,full pitched,0,Drive On
83.6122145861441,off stump,yorker,1,Block Shot Forward
90.27852369561116,leg stump,bouncer,1,Pull Shot
92.58699952062682,off stump,full pitched,1,Drive Off
146.5554452057024,off stump,bouncer,0,Hook Shot
120.51005094542725,off stump,full pitched,1,Lofted Drive Off
117.10518202369298,leg stump,yorker,0,Back-Foot Leg Glance
80.32919846822958,leg stump,short pitched,0,Pull Shot
147.41257240144915,leg stump,bouncer,0,Hook Shot
135.05328728876353,leg stump,bouncer,0,Hook Shot
76.09015257100015,leg stump,short pitched,1,Pull Shot
133.70515875067917,off stump,bouncer,0,Hook Shot
118.91843956083815,leg stump,good length,1,Leg Glance
77.35528111721004,off stump,short pitched,0,Cut
111.24705773757908,leg stump,yorker,0,Back-Foot Leg Glance
113.62266584170422,leg stump,full pitched,1,Drive On
84.91970861469481,middle stump,full pitched,1,Sweep
155.11283323002542,off stump,short pitched,1,Cut
146.49778343325957,leg stump,good length,1,Back-Foot Leg Glance
